RT_well_position,RT_barcode,hash_well,RT_condition
H01,RT_BC_181,01F02,BT112GF
H01,RT_BC_181,01F03,BT112GF
H01,RT_BC_181,01F04,BT112GF
H01,RT_BC_181,01F05,BT112GF
H01,RT_BC_181,01F06,BT112GF
H01,RT_BC_181,01F07,BT112GF
H01,RT_BC_181,01F08,BT112GF
H01,RT_BC_181,01F09,BT112GF
H01,RT_BC_181,01F10,BT112GF
H01,RT_BC_181,01F11,BT112GF
H01,RT_BC_181,01F12,BT112GF
H01,RT_BC_181,01G01,BT112GF
H01,RT_BC_181,01G02,BT112GF
H01,RT_BC_181,01G03,BT112GF
H01,RT_BC_181,01G04,BT112GF
H01,RT_BC_181,01G05,BT112GF
H01,RT_BC_181,01G06,BT112GF
H01,RT_BC_181,01G07,BT112GF
H01,RT_BC_181,01G08,BT112GF
H01,RT_BC_181,01G09,BT112GF
H01,RT_BC_181,01G10,BT112GF
H01,RT_BC_181,01G11,BT112GF
H01,RT_BC_181,01G12,BT112GF
H01,RT_BC_181,01H01,BT112GF
H01,RT_BC_181,01H02,BT112GF
H01,RT_BC_181,01H03,BT112GF
H01,RT_BC_181,01H04,BT112GF
H01,RT_BC_181,01H05,BT112GF
H01,RT_BC_181,01H06,BT112GF
H01,RT_BC_181,01H07,BT112GF
H01,RT_BC_181,01H08,BT112GF
H01,RT_BC_181,01H09,BT112GF
H01,RT_BC_181,01H10,BT112GF
H01,RT_BC_181,01H11,BT112GF
H01,RT_BC_181,01H12,BT112GF
H01,RT_BC_181,02A01,BT112GF
H01,RT_BC_181,02A02,BT112GF
H01,RT_BC_181,02A03,BT112GF
H01,RT_BC_181,02A04,BT112GF
H01,RT_BC_181,02A05,BT112GF
H01,RT_BC_181,02A06,BT112GF
H01,RT_BC_181,02A07,BT112GF
H01,RT_BC_181,02A08,BT112GF
H01,RT_BC_181,02A09,BT112GF
H01,RT_BC_181,02A10,BT112GF
H01,RT_BC_181,02A11,BT112GF
H01,RT_BC_181,02A12,BT112GF
H01,RT_BC_181,02B01,BT112GF
H01,RT_BC_181,02B02,BT112GF
H01,RT_BC_181,02B03,BT112GF
H01,RT_BC_181,02B04,BT112GF
H01,RT_BC_181,02B05,BT112GF
H01,RT_BC_181,02B06,BT112GF
H01,RT_BC_181,02B07,BT112GF
H01,RT_BC_181,02B08,BT112GF
H01,RT_BC_181,02B09,BT112GF
H01,RT_BC_181,02B10,BT112GF
H01,RT_BC_181,02B11,BT112GF
H01,RT_BC_181,02B12,BT112GF
H01,RT_BC_181,02C01,BT112GF
H01,RT_BC_181,02C02,BT112GF
H01,RT_BC_181,02C03,BT112GF
H01,RT_BC_181,02C04,BT112GF
H01,RT_BC_181,02C05,BT112GF
H01,RT_BC_181,02C06,BT112GF
H01,RT_BC_181,02C07,BT112GF
H01,RT_BC_181,02C08,BT112GF
H01,RT_BC_181,02C09,BT112GF
H01,RT_BC_181,02C10,BT112GF
H01,RT_BC_181,02C11,BT112GF
H01,RT_BC_181,02C12,BT112GF
H01,RT_BC_181,02D01,BT112GF
H01,RT_BC_181,02D02,BT112GF
H01,RT_BC_181,02D03,BT112GF
H01,RT_BC_181,02D04,BT112GF
H01,RT_BC_181,02D05,BT112GF
H01,RT_BC_181,02D06,BT112GF
H01,RT_BC_181,02D07,BT112GF
H01,RT_BC_181,02D08,BT112GF
H01,RT_BC_181,02D09,BT112GF
H01,RT_BC_181,02D10,BT112GF
H01,RT_BC_181,02D11,BT112GF
H01,RT_BC_181,02D12,BT112GF
H01,RT_BC_181,02E01,BT112GF
H01,RT_BC_181,02E02,BT112GF
H01,RT_BC_181,02E03,BT112GF
H01,RT_BC_181,02E04,BT112GF
H01,RT_BC_181,02E05,BT112GF
H01,RT_BC_181,02E06,BT112GF
H01,RT_BC_181,02E07,BT112GF
H01,RT_BC_181,02E08,BT112GF
H01,RT_BC_181,02E09,BT112GF
H01,RT_BC_181,02E10,BT112GF
H01,RT_BC_181,02E11,BT112GF
H01,RT_BC_181,02E12,BT112GF
H01,RT_BC_181,02F01,BT112GF
H01,RT_BC_181,02F02,BT112GF
H01,RT_BC_181,02F03,BT112GF
H01,RT_BC_181,02F04,BT112GF
H01,RT_BC_181,02F05,BT112GF
H01,RT_BC_181,02F06,BT112GF
H01,RT_BC_181,02F07,BT112GF
H01,RT_BC_181,02F08,BT112GF
H01,RT_BC_181,02F09,BT112GF
H01,RT_BC_181,02F10,BT112GF
H01,RT_BC_181,02F11,BT112GF
H01,RT_BC_181,02F12,BT112GF
H01,RT_BC_181,02G01,BT112GF
H01,RT_BC_181,02G02,BT112GF
H01,RT_BC_181,02G03,BT112GF
H01,RT_BC_181,02G04,BT112GF
H01,RT_BC_181,02G05,BT112GF
H01,RT_BC_181,02G06,BT112GF
H01,RT_BC_181,02G07,BT112GF
H01,RT_BC_181,02G08,BT112GF
H01,RT_BC_181,02G09,BT112GF
H01,RT_BC_181,02G10,BT112GF
H01,RT_BC_181,02G11,BT112GF
H01,RT_BC_181,02G12,BT112GF
H01,RT_BC_181,02H01,BT112GF
H01,RT_BC_181,02H02,BT112GF
H01,RT_BC_181,02H03,BT112GF
H01,RT_BC_181,02H04,BT112GF
H01,RT_BC_181,02H05,BT112GF
H01,RT_BC_181,02H06,BT112GF
H01,RT_BC_181,02H07,BT112GF
H01,RT_BC_181,02H08,BT112GF
H01,RT_BC_181,02H09,BT112GF
H01,RT_BC_181,02H10,BT112GF
H01,RT_BC_181,02H11,BT112GF
H01,RT_BC_181,02H12,BT112GF
H01,RT_BC_181,03A01,BT112GF
H01,RT_BC_181,03A02,BT112GF
H01,RT_BC_181,03A03,BT112GF
H01,RT_BC_181,03A04,BT112GF
H01,RT_BC_181,03A05,BT112GF
H01,RT_BC_181,03A06,BT112GF
H01,RT_BC_181,03A07,BT112GF
H01,RT_BC_181,03A08,BT112GF
H01,RT_BC_181,03A09,BT112GF
H01,RT_BC_181,03A10,BT112GF
H01,RT_BC_181,03A11,BT112GF
H01,RT_BC_181,03A12,BT112GF
H01,RT_BC_181,03B01,BT112GF
H01,RT_BC_181,03B02,BT112GF
H01,RT_BC_181,03B03,BT112GF
H01,RT_BC_181,03B04,BT112GF
H01,RT_BC_181,03B05,BT112GF
H01,RT_BC_181,03B06,BT112GF
H01,RT_BC_181,03B07,BT112GF
H01,RT_BC_181,03B08,BT112GF
H01,RT_BC_181,03B09,BT112GF
H01,RT_BC_181,03B10,BT112GF
H01,RT_BC_181,03B11,BT112GF
H01,RT_BC_181,03B12,BT112GF
H01,RT_BC_181,03C01,BT112GF
H01,RT_BC_181,03C02,BT112GF
H01,RT_BC_181,03C03,BT112GF
H01,RT_BC_181,03C04,BT112GF
H01,RT_BC_181,03C05,BT112GF
H01,RT_BC_181,03C06,BT112GF
H01,RT_BC_181,03C07,BT112GF
H01,RT_BC_181,03C08,BT112GF
H01,RT_BC_181,03C09,BT112GF
H01,RT_BC_181,03C10,BT112GF
H01,RT_BC_181,03C11,BT112GF
H01,RT_BC_181,03C12,BT112GF
H01,RT_BC_181,03D01,BT112GF
H01,RT_BC_181,03D02,BT112GF
H01,RT_BC_181,03D03,BT112GF
H01,RT_BC_181,03D04,BT112GF
H01,RT_BC_181,03D05,BT112GF
H01,RT_BC_181,03D06,BT112GF
H01,RT_BC_181,03D07,BT112GF
H01,RT_BC_181,03D08,BT112GF
H01,RT_BC_181,03D09,BT112GF
H01,RT_BC_181,03D10,BT112GF
H01,RT_BC_181,03D11,BT112GF
H01,RT_BC_181,03D12,BT112GF
H01,RT_BC_181,03E01,BT112GF
H01,RT_BC_181,03E02,BT112GF
H01,RT_BC_181,03E03,BT112GF
H01,RT_BC_181,03E04,BT112GF
H01,RT_BC_181,03E05,BT112GF
H01,RT_BC_181,03E06,BT112GF
H01,RT_BC_181,03E07,BT112GF
H01,RT_BC_181,03E08,BT112GF
H01,RT_BC_181,03E09,BT112GF
H01,RT_BC_181,03E10,BT112GF
H01,RT_BC_181,03E11,BT112GF
H01,RT_BC_181,03E12,BT112GF
H01,RT_BC_181,03F01,BT112GF
H01,RT_BC_181,03F02,BT112GF
H01,RT_BC_181,03F03,BT112GF
H01,RT_BC_181,03F04,BT112GF
H01,RT_BC_181,03F05,BT112GF
H01,RT_BC_181,03F06,BT112GF
H01,RT_BC_181,03F07,BT112GF
H01,RT_BC_181,03F08,BT112GF
H01,RT_BC_181,03F09,BT112GF
H01,RT_BC_181,03F10,BT112GF
H01,RT_BC_181,03F11,BT112GF
H01,RT_BC_181,03F12,BT112GF
H01,RT_BC_181,03G01,BT112GF
H01,RT_BC_181,03G02,BT112GF
H01,RT_BC_181,03G03,BT112GF
H01,RT_BC_181,03G04,BT112GF
H01,RT_BC_181,03G05,BT112GF
H01,RT_BC_181,03G06,BT112GF
H01,RT_BC_181,03G07,BT112GF
H01,RT_BC_181,03G08,BT112GF
H01,RT_BC_181,03G09,BT112GF
H01,RT_BC_181,03G10,BT112GF
H01,RT_BC_181,03G11,BT112GF
H01,RT_BC_181,03G12,BT112GF
H01,RT_BC_181,03H01,BT112GF
H01,RT_BC_181,03H02,BT112GF
H01,RT_BC_181,03H03,BT112GF
H01,RT_BC_181,03H04,BT112GF
H01,RT_BC_181,03H05,BT112GF
H01,RT_BC_181,03H06,BT112GF
H01,RT_BC_181,03H07,BT112GF
H01,RT_BC_181,03H08,BT112GF
H01,RT_BC_181,03H09,BT112GF
H01,RT_BC_181,03H10,BT112GF
H01,RT_BC_181,03H11,BT112GF
H01,RT_BC_181,03H12,BT112GF
H02,RT_BC_182,01A01,BT112GF
H02,RT_BC_182,01A02,BT112GF
H02,RT_BC_182,01A03,BT112GF
H02,RT_BC_182,01A04,BT112GF
H02,RT_BC_182,01A05,BT112GF
H02,RT_BC_182,01A06,BT112GF
H02,RT_BC_182,01A07,BT112GF
H02,RT_BC_182,01A08,BT112GF
H02,RT_BC_182,01A09,BT112GF
H02,RT_BC_182,01A10,BT112GF
H02,RT_BC_182,01A11,BT112GF
H02,RT_BC_182,01A12,BT112GF
H02,RT_BC_182,01B01,BT112GF
H02,RT_BC_182,01B02,BT112GF
H02,RT_BC_182,01B03,BT112GF
H02,RT_BC_182,01B04,BT112GF
H02,RT_BC_182,01B05,BT112GF
H02,RT_BC_182,01B06,BT112GF
H02,RT_BC_182,01B07,BT112GF
H02,RT_BC_182,01B08,BT112GF
H02,RT_BC_182,01B09,BT112GF
H02,RT_BC_182,01B10,BT112GF
H02,RT_BC_182,01B11,BT112GF
H02,RT_BC_182,01B12,BT112GF
H02,RT_BC_182,01C01,BT112GF
H02,RT_BC_182,01C02,BT112GF
H02,RT_BC_182,01C03,BT112GF
H02,RT_BC_182,01C04,BT112GF
H02,RT_BC_182,01C05,BT112GF
H02,RT_BC_182,01C06,BT112GF
H02,RT_BC_182,01C07,BT112GF
H02,RT_BC_182,01C08,BT112GF
H02,RT_BC_182,01C09,BT112GF
H02,RT_BC_182,01C10,BT112GF
H02,RT_BC_182,01C11,BT112GF
H02,RT_BC_182,01C12,BT112GF
H02,RT_BC_182,01D01,BT112GF
H02,RT_BC_182,01D02,BT112GF
H02,RT_BC_182,01D03,BT112GF
H02,RT_BC_182,01D04,BT112GF
H02,RT_BC_182,01D05,BT112GF
H02,RT_BC_182,01D06,BT112GF
H02,RT_BC_182,01D07,BT112GF
H02,RT_BC_182,01D08,BT112GF
H02,RT_BC_182,01D09,BT112GF
H02,RT_BC_182,01D10,BT112GF
H02,RT_BC_182,01D11,BT112GF
H02,RT_BC_182,01D12,BT112GF
H02,RT_BC_182,01E01,BT112GF
H02,RT_BC_182,01E02,BT112GF
H02,RT_BC_182,01E03,BT112GF
H02,RT_BC_182,01E04,BT112GF
H02,RT_BC_182,01E05,BT112GF
H02,RT_BC_182,01E06,BT112GF
H02,RT_BC_182,01E07,BT112GF
H02,RT_BC_182,01E08,BT112GF
H02,RT_BC_182,01E09,BT112GF
H02,RT_BC_182,01E10,BT112GF
H02,RT_BC_182,01E11,BT112GF
H02,RT_BC_182,01E12,BT112GF
H02,RT_BC_182,01F01,BT112GF
H02,RT_BC_182,01F02,BT112GF
H02,RT_BC_182,01F03,BT112GF
H02,RT_BC_182,01F04,BT112GF
H02,RT_BC_182,01F05,BT112GF
H02,RT_BC_182,01F06,BT112GF
H02,RT_BC_182,01F07,BT112GF
H02,RT_BC_182,01F08,BT112GF
H02,RT_BC_182,01F09,BT112GF
H02,RT_BC_182,01F10,BT112GF
H02,RT_BC_182,01F11,BT112GF
H02,RT_BC_182,01F12,BT112GF
H02,RT_BC_182,01G01,BT112GF
H02,RT_BC_182,01G02,BT112GF
H02,RT_BC_182,01G03,BT112GF
H02,RT_BC_182,01G04,BT112GF
H02,RT_BC_182,01G05,BT112GF
H02,RT_BC_182,01G06,BT112GF
H02,RT_BC_182,01G07,BT112GF
H02,RT_BC_182,01G08,BT112GF
H02,RT_BC_182,01G09,BT112GF
H02,RT_BC_182,01G10,BT112GF
H02,RT_BC_182,01G11,BT112GF
H02,RT_BC_182,01G12,BT112GF
H02,RT_BC_182,01H01,BT112GF
H02,RT_BC_182,01H02,BT112GF
H02,RT_BC_182,01H03,BT112GF
H02,RT_BC_182,01H04,BT112GF
H02,RT_BC_182,01H05,BT112GF
H02,RT_BC_182,01H06,BT112GF
H02,RT_BC_182,01H07,BT112GF
H02,RT_BC_182,01H08,BT112GF
H02,RT_BC_182,01H09,BT112GF
H02,RT_BC_182,01H10,BT112GF
H02,RT_BC_182,01H11,BT112GF
H02,RT_BC_182,01H12,BT112GF
H02,RT_BC_182,02A01,BT112GF
H02,RT_BC_182,02A02,BT112GF
H02,RT_BC_182,02A03,BT112GF
H02,RT_BC_182,02A04,BT112GF
H02,RT_BC_182,02A05,BT112GF
H02,RT_BC_182,02A06,BT112GF
H02,RT_BC_182,02A07,BT112GF
H02,RT_BC_182,02A08,BT112GF
H02,RT_BC_182,02A09,BT112GF
H02,RT_BC_182,02A10,BT112GF
H02,RT_BC_182,02A11,BT112GF
H02,RT_BC_182,02A12,BT112GF
H02,RT_BC_182,02B01,BT112GF
H02,RT_BC_182,02B02,BT112GF
H02,RT_BC_182,02B03,BT112GF
H02,RT_BC_182,02B04,BT112GF
H02,RT_BC_182,02B05,BT112GF
H02,RT_BC_182,02B06,BT112GF
H02,RT_BC_182,02B07,BT112GF
H02,RT_BC_182,02B08,BT112GF
H02,RT_BC_182,02B09,BT112GF
H02,RT_BC_182,02B10,BT112GF
H02,RT_BC_182,02B11,BT112GF
H02,RT_BC_182,02B12,BT112GF
H02,RT_BC_182,02C01,BT112GF
H02,RT_BC_182,02C02,BT112GF
H02,RT_BC_182,02C03,BT112GF
H02,RT_BC_182,02C04,BT112GF
H02,RT_BC_182,02C05,BT112GF
H02,RT_BC_182,02C06,BT112GF
H02,RT_BC_182,02C07,BT112GF
H02,RT_BC_182,02C08,BT112GF
H02,RT_BC_182,02C09,BT112GF
H02,RT_BC_182,02C10,BT112GF
H02,RT_BC_182,02C11,BT112GF
H02,RT_BC_182,02C12,BT112GF
H02,RT_BC_182,02D01,BT112GF
H02,RT_BC_182,02D02,BT112GF
H02,RT_BC_182,02D03,BT112GF
H02,RT_BC_182,02D04,BT112GF
H02,RT_BC_182,02D05,BT112GF
H02,RT_BC_182,02D06,BT112GF
H02,RT_BC_182,02D07,BT112GF
H02,RT_BC_182,02D08,BT112GF
H02,RT_BC_182,02D09,BT112GF
H02,RT_BC_182,02D10,BT112GF
H02,RT_BC_182,02D11,BT112GF
H02,RT_BC_182,02D12,BT112GF
H02,RT_BC_182,02E01,BT112GF
H02,RT_BC_182,02E02,BT112GF
H02,RT_BC_182,02E03,BT112GF
H02,RT_BC_182,02E04,BT112GF
H02,RT_BC_182,02E05,BT112GF
H02,RT_BC_182,02E06,BT112GF
H02,RT_BC_182,02E07,BT112GF
H02,RT_BC_182,02E08,BT112GF
H02,RT_BC_182,02E09,BT112GF
H02,RT_BC_182,02E10,BT112GF
H02,RT_BC_182,02E11,BT112GF
H02,RT_BC_182,02E12,BT112GF
H02,RT_BC_182,02F01,BT112GF
H02,RT_BC_182,02F02,BT112GF
H02,RT_BC_182,02F03,BT112GF
H02,RT_BC_182,02F04,BT112GF
H02,RT_BC_182,02F05,BT112GF
H02,RT_BC_182,02F06,BT112GF
H02,RT_BC_182,02F07,BT112GF
H02,RT_BC_182,02F08,BT112GF
H02,RT_BC_182,02F09,BT112GF
H02,RT_BC_182,02F10,BT112GF
H02,RT_BC_182,02F11,BT112GF
H02,RT_BC_182,02F12,BT112GF
H02,RT_BC_182,02G01,BT112GF
H02,RT_BC_182,02G02,BT112GF
H02,RT_BC_182,02G03,BT112GF
H02,RT_BC_182,02G04,BT112GF
H02,RT_BC_182,02G05,BT112GF
H02,RT_BC_182,02G06,BT112GF
H02,RT_BC_182,02G07,BT112GF
H02,RT_BC_182,02G08,BT112GF
H02,RT_BC_182,02G09,BT112GF
H02,RT_BC_182,02G10,BT112GF
H02,RT_BC_182,02G11,BT112GF
H02,RT_BC_182,02G12,BT112GF
H02,RT_BC_182,02H01,BT112GF
H02,RT_BC_182,02H02,BT112GF
H02,RT_BC_182,02H03,BT112GF
H02,RT_BC_182,02H04,BT112GF
H02,RT_BC_182,02H05,BT112GF
H02,RT_BC_182,02H06,BT112GF
H02,RT_BC_182,02H07,BT112GF
H02,RT_BC_182,02H08,BT112GF
H02,RT_BC_182,02H09,BT112GF
H02,RT_BC_182,02H10,BT112GF
H02,RT_BC_182,02H11,BT112GF
H02,RT_BC_182,02H12,BT112GF
H02,RT_BC_182,03A01,BT112GF
H02,RT_BC_182,03A02,BT112GF
H02,RT_BC_182,03A03,BT112GF
H02,RT_BC_182,03A04,BT112GF
H02,RT_BC_182,03A05,BT112GF
H02,RT_BC_182,03A06,BT112GF
H02,RT_BC_182,03A07,BT112GF
H02,RT_BC_182,03A08,BT112GF
H02,RT_BC_182,03A09,BT112GF
H02,RT_BC_182,03A10,BT112GF
H02,RT_BC_182,03A11,BT112GF
H02,RT_BC_182,03A12,BT112GF
H02,RT_BC_182,03B01,BT112GF
H02,RT_BC_182,03B02,BT112GF
H02,RT_BC_182,03B03,BT112GF
H02,RT_BC_182,03B04,BT112GF
H02,RT_BC_182,03B05,BT112GF
H02,RT_BC_182,03B06,BT112GF
H02,RT_BC_182,03B07,BT112GF
H02,RT_BC_182,03B08,BT112GF
H02,RT_BC_182,03B09,BT112GF
H02,RT_BC_182,03B10,BT112GF
H02,RT_BC_182,03B11,BT112GF
H02,RT_BC_182,03B12,BT112GF
H02,RT_BC_182,03C01,BT112GF
H02,RT_BC_182,03C02,BT112GF
H02,RT_BC_182,03C03,BT112GF
H02,RT_BC_182,03C04,BT112GF
H02,RT_BC_182,03C05,BT112GF
H02,RT_BC_182,03C06,BT112GF
H02,RT_BC_182,03C07,BT112GF
H02,RT_BC_182,03C08,BT112GF
H02,RT_BC_182,03C09,BT112GF
H02,RT_BC_182,03C10,BT112GF
H02,RT_BC_182,03C11,BT112GF
H02,RT_BC_182,03C12,BT112GF
H02,RT_BC_182,03D01,BT112GF
H02,RT_BC_182,03D02,BT112GF
H02,RT_BC_182,03D03,BT112GF
H02,RT_BC_182,03D04,BT112GF
H02,RT_BC_182,03D05,BT112GF
H02,RT_BC_182,03D06,BT112GF
H02,RT_BC_182,03D07,BT112GF
H02,RT_BC_182,03D08,BT112GF
H02,RT_BC_182,03D09,BT112GF
H02,RT_BC_182,03D10,BT112GF
H02,RT_BC_182,03D11,BT112GF
H02,RT_BC_182,03D12,BT112GF
H02,RT_BC_182,03E01,BT112GF
H02,RT_BC_182,03E02,BT112GF
H02,RT_BC_182,03E03,BT112GF
H02,RT_BC_182,03E04,BT112GF
H02,RT_BC_182,03E05,BT112GF
H02,RT_BC_182,03E06,BT112GF
H02,RT_BC_182,03E07,BT112GF
H02,RT_BC_182,03E08,BT112GF
H02,RT_BC_182,03E09,BT112GF
H02,RT_BC_182,03E10,BT112GF
H02,RT_BC_182,03E11,BT112GF
H02,RT_BC_182,03E12,BT112GF
H02,RT_BC_182,03F01,BT112GF
H02,RT_BC_182,03F02,BT112GF
H02,RT_BC_182,03F03,BT112GF
H02,RT_BC_182,03F04,BT112GF
H02,RT_BC_182,03F05,BT112GF
H02,RT_BC_182,03F06,BT112GF
H02,RT_BC_182,03F07,BT112GF
H02,RT_BC_182,03F08,BT112GF
H02,RT_BC_182,03F09,BT112GF
H02,RT_BC_182,03F10,BT112GF
H02,RT_BC_182,03F11,BT112GF
H02,RT_BC_182,03F12,BT112GF
H02,RT_BC_182,03G01,BT112GF
H02,RT_BC_182,03G02,BT112GF
H02,RT_BC_182,03G03,BT112GF
H02,RT_BC_182,03G04,BT112GF
H02,RT_BC_182,03G05,BT112GF
H02,RT_BC_182,03G06,BT112GF
H02,RT_BC_182,03G07,BT112GF
H02,RT_BC_182,03G08,BT112GF
H02,RT_BC_182,03G09,BT112GF
H02,RT_BC_182,03G10,BT112GF
H02,RT_BC_182,03G11,BT112GF
H02,RT_BC_182,03G12,BT112GF
H02,RT_BC_182,03H01,BT112GF
H02,RT_BC_182,03H02,BT112GF
H02,RT_BC_182,03H03,BT112GF
H02,RT_BC_182,03H04,BT112GF
H02,RT_BC_182,03H05,BT112GF
H02,RT_BC_182,03H06,BT112GF
H02,RT_BC_182,03H07,BT112GF
H02,RT_BC_182,03H08,BT112GF
H02,RT_BC_182,03H09,BT112GF
H02,RT_BC_182,03H10,BT112GF
H02,RT_BC_182,03H11,BT112GF
H02,RT_BC_182,03H12,BT112GF
H03,RT_BC_183,01A01,BT112GF
H03,RT_BC_183,01A02,BT112GF
H03,RT_BC_183,01A03,BT112GF
H03,RT_BC_183,01A04,BT112GF
H03,RT_BC_183,01A05,BT112GF
H03,RT_BC_183,01A06,BT112GF
H03,RT_BC_183,01A07,BT112GF
H03,RT_BC_183,01A08,BT112GF
H03,RT_BC_183,01A09,BT112GF
H03,RT_BC_183,01A10,BT112GF
H03,RT_BC_183,01A11,BT112GF
H03,RT_BC_183,01A12,BT112GF
H03,RT_BC_183,01B01,BT112GF
H03,RT_BC_183,01B02,BT112GF
H03,RT_BC_183,01B03,BT112GF
H03,RT_BC_183,01B04,BT112GF
H03,RT_BC_183,01B05,BT112GF
H03,RT_BC_183,01B06,BT112GF
H03,RT_BC_183,01B07,BT112GF
H03,RT_BC_183,01B08,BT112GF
H03,RT_BC_183,01B09,BT112GF
H03,RT_BC_183,01B10,BT112GF
H03,RT_BC_183,01B11,BT112GF
H03,RT_BC_183,01B12,BT112GF
H03,RT_BC_183,01C01,BT112GF
H03,RT_BC_183,01C02,BT112GF
H03,RT_BC_183,01C03,BT112GF
H03,RT_BC_183,01C04,BT112GF
H03,RT_BC_183,01C05,BT112GF
H03,RT_BC_183,01C06,BT112GF
H03,RT_BC_183,01C07,BT112GF
H03,RT_BC_183,01C08,BT112GF
H03,RT_BC_183,01C09,BT112GF
H03,RT_BC_183,01C10,BT112GF
H03,RT_BC_183,01C11,BT112GF
H03,RT_BC_183,01C12,BT112GF
H03,RT_BC_183,01D01,BT112GF
H03,RT_BC_183,01D02,BT112GF
H03,RT_BC_183,01D03,BT112GF
H03,RT_BC_183,01D04,BT112GF
H03,RT_BC_183,01D05,BT112GF
H03,RT_BC_183,01D06,BT112GF
H03,RT_BC_183,01D07,BT112GF
H03,RT_BC_183,01D08,BT112GF
H03,RT_BC_183,01D09,BT112GF
H03,RT_BC_183,01D10,BT112GF
H03,RT_BC_183,01D11,BT112GF
H03,RT_BC_183,01D12,BT112GF
H03,RT_BC_183,01E01,BT112GF
H03,RT_BC_183,01E02,BT112GF
H03,RT_BC_183,01E03,BT112GF
H03,RT_BC_183,01E04,BT112GF
H03,RT_BC_183,01E05,BT112GF
H03,RT_BC_183,01E06,BT112GF
H03,RT_BC_183,01E07,BT112GF
H03,RT_BC_183,01E08,BT112GF
H03,RT_BC_183,01E09,BT112GF
H03,RT_BC_183,01E10,BT112GF
H03,RT_BC_183,01E11,BT112GF
H03,RT_BC_183,01E12,BT112GF
H03,RT_BC_183,01F01,BT112GF
H03,RT_BC_183,01F02,BT112GF
H03,RT_BC_183,01F03,BT112GF
H03,RT_BC_183,01F04,BT112GF
H03,RT_BC_183,01F05,BT112GF
H03,RT_BC_183,01F06,BT112GF
H03,RT_BC_183,01F07,BT112GF
H03,RT_BC_183,01F08,BT112GF
H03,RT_BC_183,01F09,BT112GF
H03,RT_BC_183,01F10,BT112GF
H03,RT_BC_183,01F11,BT112GF
H03,RT_BC_183,01F12,BT112GF
H03,RT_BC_183,01G01,BT112GF
H03,RT_BC_183,01G02,BT112GF
H03,RT_BC_183,01G03,BT112GF
H03,RT_BC_183,01G04,BT112GF
H03,RT_BC_183,01G05,BT112GF
H03,RT_BC_183,01G06,BT112GF
H03,RT_BC_183,01G07,BT112GF
H03,RT_BC_183,01G08,BT112GF
H03,RT_BC_183,01G09,BT112GF
H03,RT_BC_183,01G10,BT112GF
H03,RT_BC_183,01G11,BT112GF
H03,RT_BC_183,01G12,BT112GF
H03,RT_BC_183,01H01,BT112GF
H03,RT_BC_183,01H02,BT112GF
H03,RT_BC_183,01H03,BT112GF
H03,RT_BC_183,01H04,BT112GF
H03,RT_BC_183,01H05,BT112GF
H03,RT_BC_183,01H06,BT112GF
H03,RT_BC_183,01H07,BT112GF
H03,RT_BC_183,01H08,BT112GF
H03,RT_BC_183,01H09,BT112GF
H03,RT_BC_183,01H10,BT112GF
H03,RT_BC_183,01H11,BT112GF
H03,RT_BC_183,01H12,BT112GF
H03,RT_BC_183,02A01,BT112GF
H03,RT_BC_183,02A02,BT112GF
H03,RT_BC_183,02A03,BT112GF
H03,RT_BC_183,02A04,BT112GF
H03,RT_BC_183,02A05,BT112GF
H03,RT_BC_183,02A06,BT112GF
H03,RT_BC_183,02A07,BT112GF
H03,RT_BC_183,02A08,BT112GF
H03,RT_BC_183,02A09,BT112GF
H03,RT_BC_183,02A10,BT112GF
H03,RT_BC_183,02A11,BT112GF
H03,RT_BC_183,02A12,BT112GF
H03,RT_BC_183,02B01,BT112GF
H03,RT_BC_183,02B02,BT112GF
H03,RT_BC_183,02B03,BT112GF
H03,RT_BC_183,02B04,BT112GF
H03,RT_BC_183,02B05,BT112GF
H03,RT_BC_183,02B06,BT112GF
H03,RT_BC_183,02B07,BT112GF
H03,RT_BC_183,02B08,BT112GF
H03,RT_BC_183,02B09,BT112GF
H03,RT_BC_183,02B10,BT112GF
H03,RT_BC_183,02B11,BT112GF
H03,RT_BC_183,02B12,BT112GF
H03,RT_BC_183,02C01,BT112GF
H03,RT_BC_183,02C02,BT112GF
H03,RT_BC_183,02C03,BT112GF
H03,RT_BC_183,02C04,BT112GF
H03,RT_BC_183,02C05,BT112GF
H03,RT_BC_183,02C06,BT112GF
H03,RT_BC_183,02C07,BT112GF
H03,RT_BC_183,02C08,BT112GF
H03,RT_BC_183,02C09,BT112GF
H03,RT_BC_183,02C10,BT112GF
H03,RT_BC_183,02C11,BT112GF
H03,RT_BC_183,02C12,BT112GF
H03,RT_BC_183,02D01,BT112GF
H03,RT_BC_183,02D02,BT112GF
H03,RT_BC_183,02D03,BT112GF
H03,RT_BC_183,02D04,BT112GF
H03,RT_BC_183,02D05,BT112GF
H03,RT_BC_183,02D06,BT112GF
H03,RT_BC_183,02D07,BT112GF
H03,RT_BC_183,02D08,BT112GF
H03,RT_BC_183,02D09,BT112GF
H03,RT_BC_183,02D10,BT112GF
H03,RT_BC_183,02D11,BT112GF
H03,RT_BC_183,02D12,BT112GF
H03,RT_BC_183,02E01,BT112GF
H03,RT_BC_183,02E02,BT112GF
H03,RT_BC_183,02E03,BT112GF
H03,RT_BC_183,02E04,BT112GF
H03,RT_BC_183,02E05,BT112GF
H03,RT_BC_183,02E06,BT112GF
